date,code,rank,brand,product,price,url,period_ym
20260426,A000000112144,83,네이처메이드,"네이처메이드 칼슘,마그네슘,아연,비타민D 180정 (2개월분)",19000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000112144&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=83,202604
20260426,A000000205327,84,센트룸,센트룸 멀티비타민 우먼 더블업 50정 (50일분),27000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000205327&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=84,202604
20260426,A000000213056,85,탄탄,탄탄 더블컷 다이어트젤리 14포 3종 택1 (믹스베리/자두/애플유자),15900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000213056&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=85,202604
20260426,A000000228912,86,대웅제약,[활성형비타민/피로회복] 대웅제약 임팩타뮨 비타민 30정 (1개월분),12170,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000228912&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=86,202604
20260426,A000000142949,87,비비랩,[차학연 PICK/1+1] 비비랩 석류콜라겐S 14포 (2주분),25600,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000142949&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=87,202604
20260426,A000000226019,88,비비랩,[차학연 PICK/1+1] 비비랩 콜라겐 젤리 14포 3종 택1 (석류콜라겐S/이뮨알로에/콜라겐탱글업),25600,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000226019&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=88,202604
20260426,B000000200742,89,덴프스,"덴프스 덴마크 유산균이야기 다이어트 3박스/12주분 +증정: 콜라겐3포,트루바이타민I7포",134700,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000200742&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=89,202604
20260426,A000000246049,90,바이오렉트라,바이오렉트라 아연+셀레늄 5050mg 20포 (20일분),66000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000246049&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=90,202604
20260426,A000000172168,91,그린몬스터,[50억 보장] 그린몬스터 이너블라썸 질 유래 유산균 30캡슐 (1개월분),17640,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172168&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=91,202604
20260426,A000000222551,92,칼로(Kalo),칼로 나이트 Relax 15포 (15일분),14700,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000222551&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=92,202604
20260426,A000000207974,93,오쏘몰,오쏘몰 이뮨 멀티비타민&미네랄 30입 (1개월분),129000,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000207974&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=93,202604
20260426,A000000245073,94,고려은단,고려은단 메가도스B 비타민B군 60정 (2개월분),16900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245073&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=94,202604
20260426,A000000204859,95,푸드올로지,[서현PICK/NEW]콜레올로지 쾌변 젤리 10포 (+2포 증정) (12일분),18800,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204859&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=95,202604
20260426,A000000247895,96,한뿌리,CJ 한뿌리 자연건강 양배추&브로콜리 골드 30포 (1개월분) (온),28900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247895&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=96,202604
20260426,B000000170462,97,리즈랩,리즈랩 바이알 이뮨 플러스 30입 (30일분x1세트) + 쇼핑백,58900,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=B000000170462&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=97,202604
20260426,A000000165293,98,세노비스,세노비스 피부촉촉 히알루론산 50ml*20병(20일분),28300,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000165293&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=98,202604
20260426,A000000167747,99,비에날씬,BNR17 다이어트 유산균 비에날씬 슬림+ 14포 (2주분),27930,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000167747&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=99,202604
20260426,A000000172122,100,아일로,[아이린 Pick] 아일로 타입1 콜라겐 비오틴 앰플 8+2/28입 (10/28일분),23500,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000172122&dispCatNo=90000010009&trackingCd=Best_Sellingbest&t_page=랭킹&t_click=판매랭킹_건강식품_상품상세&t_number=100,202604
